IC3229             6.12592E+00    1.66361E-01    1.03287E-01    1.90725E-01   -1.13429E+00    1.12693E-01    8.67354E+00    1.34403E-02            ---            ---    8.84144E+00    8.33395E-02   -9.99735E+00    1.06258E-01    8.23496E+00    5.60049E-02
NGC4321            7.83062E+00    5.01136E-02    5.72288E-01    7.24447E-02   -1.01948E+00    3.30051E-02    1.00526E+01    1.03830E-01   -4.37338E-01    1.69036E-01    1.07199E+01    7.59745E-02   -9.97505E+00    1.12278E-01    8.56046E+00    1.19583E-02
NGC4322            4.68016E+00    5.12226E-01   -6.32661E-01    4.54866E-01   -8.96664E-01    2.13664E-01    8.95009E+00    7.90186E-02            ---            ---    8.77808E+00    5.88159E-02   -1.22143E+01    2.67084E-01            ---            ---
NGC4324            6.64759E+00    7.90493E-02   -2.63427E-02    8.40225E-02   -8.82048E-01    9.59888E-02    9.41295E+00    6.61894E-02            ---            ---    1.02814E+01    4.13903E-02   -1.12858E+01    1.20498E-01            ---            ---
NGC4330            6.96867E+00    6.84747E-02    1.24643E-03    6.84069E-02   -8.28890E-01    6.15543E-02    9.05141E+00    7.01035E-02   -7.54700E-01    1.98701E-01    9.73664E+00    7.31548E-02   -1.03989E+01    1.15817E-01    8.44367E+00    5.77509E-02
NGC4339            5.54100E+00    2.84252E-01    1.60298E-01    3.92731E-01   -9.46595E-01    1.54502E-01            ---            ---            ---            ---    1.04404E+01    3.73763E-02   -1.19995E+01    7.33997E-02            ---            ---
NGC4340            5.54678E+00    3.19093E-01   -6.06661E-02    2.89736E-01   -9.30765E-01    1.32959E-01            ---            ---            ---            ---    1.04259E+01    2.57029E-02   -1.20198E+01    4.88479E-02            ---            ---
NGC4343            7.05389E+00    5.16260E-02    1.80910E-01    4.65505E-02   -9.26062E-01    2.97842E-02    9.39573E+00    2.97415E-01            ---            ---    1.01826E+01    5.80845E-02   -1.09724E+01    2.06901E-01            ---            ---
IC3258             5.99430E+00    1.16424E-01    2.77712E-01    1.19311E-01   -1.34494E+00    1.09286E-01    8.39969E+00    8.35231E-03            ---            ---    8.52133E+00    8.27648E-02   -9.40846E+00    8.63926E-02    8.05676E+00    5.30166E-02
IC3259             6.44965E+00    1.02553E-01   -1.51947E-01    1.11751E-01   -8.93702E-01    7.52853E-02    8.43613E+00    4.16377E-02            ---            ---    9.16048E+00    6.92580E-02   -1.04805E+01    1.26548E-01    8.39527E+00    5.06276E-02
NGC4341            5.68240E+00    2.71743E-01   -2.07098E-01    3.38800E-01   -8.42759E-01    1.67160E-01            ---            ---            ---            ---    9.18424E+00    4.18669E-02   -1.18814E+01    3.66508E-01            ---            ---
NGC4350            6.05894E+00    1.87764E-01    1.82345E-01    1.72251E-01   -8.24487E-01    1.05352E-01            ---            ---            ---            ---    1.06469E+01    2.35083E-02   -1.20044E+01    3.95470E-02            ---            ---
NGC4351            6.10610E+00    7.96644E-02    3.25733E-01    8.78151E-02   -1.01540E+00    6.89040E-02    8.44813E+00    5.99395E-02            ---            ---    9.13301E+00    7.69929E-02   -1.01399E+01    1.01698E-01    8.37382E+00    5.12365E-02
NGC4352            5.20140E+00    4.40138E-01   -2.65180E-01    4.32018E-01   -9.65248E-01    1.84928E-01            ---            ---            ---            ---    9.77963E+00    2.19779E-02   -1.24214E+01    4.75678E-01            ---            ---
IC3267             6.89007E+00    1.01497E-01    7.94683E-02    1.18787E-01   -8.69044E-01    6.38455E-02    9.01117E+00    3.48158E-02            ---            ---    9.79190E+00    6.33590E-02   -1.04284E+01    1.02139E-01    8.46867E+00    5.08066E-02
IC3268             6.75952E+00    8.93876E-02    4.47289E-01    9.02334E-02   -1.17782E+00    7.68194E-02    9.43083E+00    4.80544E-03            ---            ---    9.53028E+00    5.11395E-02   -9.57960E+00    5.97529E-02    8.25712E+00    4.26021E-02
NGC4359            6.98439E+00    8.67129E-02   -2.35172E-01    8.99367E-02   -1.06972E+00    5.06989E-02    9.41593E+00    8.92916E-03   -1.30702E+00    1.56689E-01    9.42548E+00    7.87042E-02   -1.00479E+01    1.02701E-01    8.27502E+00    5.20039E-02
NGC4356            6.38788E+00    1.14256E-01    2.26687E-01    1.61061E-01   -9.56941E-01    9.28670E-02    8.87246E+00    1.64333E-01            ---            ---    9.65995E+00    6.62879E-02   -1.13888E+01    3.02713E-01            ---            ---
NGC4365            6.02772E+00    5.32181E-01    3.12829E-01    5.45531E-01   -9.50642E-01    2.52720E-01            ---            ---            ---            ---    1.14087E+01    5.67949E-02   -1.23940E+01    1.51067E-01            ---            ---
NGC4370            6.81792E+00    7.06260E-02    5.51143E-01    6.90887E-02   -1.01676E+00    8.76064E-02            ---            ---            ---            ---    1.04428E+01    7.22424E-02   -1.12816E+01    4.57234E-01            ---            ---
NGC4371            6.43233E+00    3.45575E-01   -3.75206E-01    3.08180E-01   -2.90106E-01    1.73575E-01            ---            ---            ---            ---    1.07135E+01    3.50619E-02   -1.30533E+01    4.12817E-01            ---            ---
IC3305             5.78509E+00    4.05282E-01   -1.27912E-01    3.54922E-01   -8.87893E-01    1.59071E-01            ---            ---            ---            ---    9.77505E+00    7.00738E-02   -1.20394E+01    3.88192E-01            ---            ---
NGC4379            5.47933E+00    2.60537E-01    3.96689E-01    2.69914E-01   -9.26552E-01    1.30259E-01            ---            ---            ---            ---    1.01535E+01    6.43799E-02   -1.25097E+01    2.95250E-01            ---            ---
NGC4376            6.48809E+00    7.54027E-02    3.36055E-01    7.70557E-02   -1.16492E+00    8.84772E-02    8.99641E+00    8.12783E-03            ---            ---    9.19255E+00    7.99529E-02   -9.66432E+00    8.95286E-02    8.24090E+00    4.98278E-02
NGC4378            7.93204E+00    8.04902E-02   -2.76700E-01    7.47380E-02   -5.00740E-01    8.36740E-02    9.94313E+00    5.65016E-02            ---            ---    1.13131E+01    4.02379E-02   -1.11897E+01    6.88835E-02            ---            ---
NGC4380            7.10357E+00    4.35265E-02   -3.48551E-02    4.22438E-02   -8.52025E-01    1.56120E-02    8.94315E+00    9.94071E-02   -4.25876E-01    1.70281E-01    1.03174E+01    6.72705E-02   -1.12098E+01    2.30909E-01            ---            ---
IC3311             6.45106E+00    1.39436E-01   -2.25055E-01    1.66558E-01   -1.02544E+00    1.03344E-01    8.62586E+00    1.86578E-02            ---            ---    9.10412E+00    6.94935E-02   -1.05374E+01    1.30614E-01    8.27466E+00    5.58198E-02
NGC4387            5.32782E+00    3.71094E-01   -6.41219E-02    4.04252E-01   -9.08691E-01    1.75142E-01            ---            ---            ---            ---    1.01367E+01    4.94233E-02   -1.26178E+01    4.37609E-01            ---            ---
NGC4385            7.01065E+00    1.59696E-01    9.70407E-01    1.54703E-01   -1.25372E+00    7.77708E-03    9.32368E+00    2.82505E-02            ---            ---    9.85918E+00    8.45901E-02   -9.43114E+00    9.44831E-02    8.41478E+00    6.92192E-02
NGC4388            7.00670E+00    2.08246E-02    8.15036E-01    2.14277E-02   -1.13406E+00    1.22300E-02    9.17388E+00    1.11445E-01   -5.17547E-01    2.27330E-01    1.02754E+01    6.52311E-02   -1.01704E+01    1.18520E-01    8.45129E+00    4.25743E-02
NGC4390            7.04229E+00    5.73613E-02    5.70602E-02    5.98042E-02   -1.01678E+00    3.53184E-02    9.20730E+00    8.44172E-02            ---            ---    9.54969E+00    4.94351E-02   -9.76186E+00    6.37057E-02    8.36875E+00    6.12007E-02
IC3322             6.74714E+00    6.85294E-02    7.06275E-02    7.33918E-02   -9.66130E-01    4.96887E-02    8.81073E+00    2.03833E-02            ---            ---    9.31444E+00    7.48119E-02   -1.02156E+01    1.45523E-01    8.35451E+00    5.10137E-02
UGC07522           7.46736E+00    5.86626E-02   -1.30285E-01    6.17272E-02   -9.36593E-01    6.46952E-02    9.54584E+00    3.97360E-02            ---            ---    1.03359E+01    5.19901E-02   -1.07013E+01    8.80764E-02            ---            ---
NGC4396            6.97264E+00    6.09845E-02   -9.43992E-02    6.08041E-02   -1.00031E+00    4.38026E-02    9.20310E+00    7.19048E-02   -1.14886E+00    3.21733E-01    9.29347E+00    7.75103E-02   -9.86843E+00    1.03499E-01    8.31295E+00    2.70545E-02
IC3331             4.68224E+00    5.11663E-01   -6.64293E-01    4.61624E-01   -1.03091E+00    2.16055E-01            ---            ---            ---            ---    8.52805E+00    1.08615E-01   -1.16253E+01    2.00646E-01    8.29369E+00    6.15847E-02
NGC4402            6.93807E+00    2.89074E-02    3.73918E-01    2.18465E-02   -9.02426E-01    1.10439E-02    9.01716E+00    1.54235E-01   -5.57940E-01    2.43792E-01    9.67049E+00    1.01745E-01   -1.03465E+01    2.21345E-01    8.49540E+00    2.06374E-02
PGC040659          6.26599E+00    3.99251E-01    3.65922E-01    4.54076E-01   -8.07335E-01    2.13564E-01            ---            ---            ---            ---    1.12615E+01    7.90986E-02   -1.29572E+01    2.74124E-01            ---            ---
NGC4411A           6.48247E+00    1.15003E-01   -7.12770E-02    1.25028E-01   -9.40526E-01    7.55573E-02    9.16576E+00    3.25611E-03            ---            ---    9.20270E+00    9.57510E-02   -1.00340E+01    1.15582E-01    8.35728E+00    6.69874E-02
NGC4413            6.54468E+00    5.57831E-02    2.75178E-01    5.78808E-02   -9.67676E-01    3.24063E-02    8.89887E+00    2.63834E-01            ---            ---    9.43459E+00    4.54723E-02   -1.03262E+01    9.39479E-02    8.44501E+00    5.06015E-02
NGC4412            7.04728E+00    2.72165E-02    8.13505E-01    2.71176E-02   -1.04705E+00    8.83790E-03    9.39970E+00    1.02801E-01   -6.48708E-01    2.32892E-01    1.01005E+01    6.87460E-02   -9.67649E+00    7.61961E-02    8.56628E+00    3.55187E-02
NGC4415            5.18581E+00    4.16174E-01   -2.89098E-01    4.18711E-01   -8.91349E-01    1.82042E-01            ---            ---            ---            ---    9.63890E+00    4.42631E-02   -1.25077E+01    3.24701E-01            ---            ---
NGC4416            7.35667E+00    4.54609E-02    2.59827E-01    4.54704E-02   -8.51921E-01    4.87444E-02    9.49586E+00    5.04347E-02   -6.50240E-01    1.48471E-01    1.00404E+01    5.83186E-02   -9.85383E+00    8.26062E-02    8.47566E+00    2.61111E-02
NGC4417            5.57753E+00    3.00261E-01    2.81467E-01    2.88567E-01   -9.46765E-01    1.50594E-01            ---            ---            ---            ---    1.04032E+01    8.15862E-02   -1.24776E+01    3.70663E-01            ---            ---
IC3355             2.69423E+00    4.52886E-01   -1.89250E-01    4.91927E-01   -1.46967E+00    2.60694E-01    5.50181E+00    2.19766E-02            ---            ---    5.53482E+00    1.27159E-01   -9.73291E+00    1.34918E-01    7.86148E+00    8.55669E-02
IC3358             5.14671E+00    3.33274E-01   -1.71378E-02    4.26640E-01   -9.99762E-01    1.93934E-01            ---            ---            ---            ---    8.96553E+00    7.69587E-02   -1.19562E+01    1.95361E-01            ---            ---
PGC040759          5.14262E+00    4.83339E-01   -6.04625E-01    4.35454E-01   -9.44342E-01    1.99441E-01            ---            ---            ---            ---    8.82470E+00    7.89657E-02   -1.11885E+01    1.26158E-01            ---            ---
NGC4419            6.92355E+00    2.01731E-02    7.38991E-01    2.09335E-02   -1.17319E+00    7.47156E-03    9.39302E+00    1.47041E-01   -2.85801E-01    2.01503E-01    1.03908E+01    5.23689E-02   -1.08476E+01    3.84066E-01    8.55112E+00    2.90060E-02
NGC4409            6.59793E+00    2.55279E-02    5.28820E-01    2.46221E-02   -9.00981E-01    1.12638E-02    9.13194E+00    3.92916E-02   -8.72246E-01    1.86907E-01    9.33599E+00    8.35387E-02   -9.60930E+00    9.17434E-02    8.42460E+00    3.39519E-02
NGC4423            6.76282E+00    1.15019E-01   -1.46622E-01    1.23150E-01   -1.14905E+00    1.27871E-01    9.39052E+00    6.44215E-02   -9.71941E-01    1.96989E-01    9.11808E+00    7.30115E-02   -9.84450E+00    8.61108E-02    8.17012E+00    5.59261E-02
NGC4424            5.08788E+00    5.81000E-02    8.64325E-01    5.68014E-02   -1.02961E+00    4.53290E-02    7.66014E+00    7.75553E-02   -3.57856E-01    1.44804E-01    8.61514E+00    7.65132E-02   -1.10269E+01    2.38085E-01    8.49742E+00    1.72043E-02
NGC4425            5.19135E+00    4.66565E-01   -1.58409E-01    4.42295E-01   -8.85343E-01    2.05836E-01            ---            ---            ---            ---    1.00044E+01    2.62842E-02   -1.30687E+01    3.61480E-01            ---            ---
PGC040819          3.88164E+00    5.35294E-01   -1.47881E+00    3.77790E-01   -1.03340E+00    2.79645E-01            ---            ---            ---            ---            ---            ---            ---            ---            ---            ---
IC3371             6.19099E+00    2.56684E-01    2.02194E-01    2.61155E-01   -1.29332E+00    1.49314E-01    9.54665E+00    3.81575E-03            ---            ---    9.23574E+00    1.00817E-01   -9.93154E+00    1.10929E-01    8.07177E+00    6.92062E-02
NGC4430            7.49389E+00    5.13207E-02    1.88152E-01    4.38802E-02   -8.23656E-01    6.36945E-02    9.57370E+00    7.59210E-02   -8.26437E-01    2.39214E-01    1.02976E+01    7.62574E-02   -1.00852E+01    9.45468E-02    8.48957E+00    5.40115E-02
NGC4429            6.22024E+00    1.63035E-01    5.91487E-01    1.52010E-01   -5.94892E-01    6.47278E-02            ---            ---            ---            ---    1.09015E+01    3.29248E-02   -1.22633E+01    2.16486E-01            ---            ---
PGC040821          1.10345E+00    6.74788E-01   -8.98224E-01    6.42222E-01   -1.04523E+00    5.05192E-01            ---            ---            ---            ---    5.56315E+00    8.75099E-02   -1.21112E+01    2.30968E-01            ---            ---
NGC4434            5.57088E+00    3.13134E-01    1.36658E-01    3.62160E-01   -9.06778E-01    1.65100E-01            ---            ---            ---            ---    1.02181E+01    6.35667E-02   -1.25409E+01    2.72728E-01            ---            ---
NGC4435            6.20467E+00    2.18825E-02    7.07571E-01    1.96796E-02   -1.13885E+00    2.59395E-02            ---            ---            ---            ---    1.04705E+01    2.16088E-02   -1.24353E+01    4.68340E-01            ---            ---
NGC4436            5.89350E+00    2.48801E-01   -2.19010E-01    3.04957E-01   -8.06886E-01    1.28985E-01            ---            ---            ---            ---    9.50542E+00    3.61209E-02   -1.18686E+01    4.36649E-01            ---            ---
NGC4438            6.57682E+00    3.26980E-02    4.04219E-01    2.90485E-02   -1.10671E+00    1.36947E-02    9.07519E+00    2.19695E-01   -6.10457E-01    3.49953E-01    1.04072E+01    5.50817E-02   -1.12657E+01    1.53874E-01            ---            ---
NGC4440            5.26910E+00    4.02170E-01   -1.78588E-01    3.95072E-01   -8.80175E-01    1.74701E-01            ---            ---            ---            ---    1.02470E+01    5.75405E-02   -1.28392E+01    2.99250E-01            ---            ---
UGC07579           6.82381E+00    8.69132E-02    3.02245E-01    9.51011E-02   -9.58395E-01    9.54197E-02    9.09787E+00    2.89446E-02            ---            ---    9.61954E+00    7.22838E-02   -1.00586E+01    9.52189E-02    8.39459E+00    5.18270E-02
NGC4442            5.27712E+00    3.76578E-01    4.64360E-01    3.71636E-01   -1.08655E+00    1.87345E-01            ---            ---            ---            ---    1.07305E+01    4.31944E-02            ---            ---            ---            ---
NGC4449            6.34930E+00    3.38918E-02    7.39702E-01    3.32466E-02   -1.23469E+00    3.09394E-02    9.18879E+00    2.16130E-02   -1.91836E+00    1.76015E-01    8.86489E+00    2.48563E-02   -8.98094E+00    3.29810E-02    8.22550E+00    3.31582E-02
IC3381             5.30808E+00    4.43070E-01   -3.19702E-01    4.20559E-01   -9.03952E-01    1.89352E-01            ---            ---            ---            ---    9.46065E+00    4.66721E-02   -1.23896E+01    4.27838E-01            ---            ---
NGC4445            6.37389E+00    7.03194E-02    1.39134E-01    7.43470E-02   -8.51651E-01    8.21779E-02    8.94292E+00    1.59930E-01            ---            ---    9.70731E+00    6.27257E-02   -1.12919E+01    2.52509E-01            ---            ---
IC3391             6.64748E+00    7.07610E-02    1.63423E-01    7.69883E-02   -8.97171E-01    3.59513E-02    8.79641E+00    2.46292E-02            ---            ---    9.44243E+00    6.42919E-02   -9.95219E+00    7.67777E-02    8.35258E+00    6.61614E-02
NGC4450            7.02371E+00    2.32622E-02    2.06253E-01    2.72408E-02   -1.12783E+00    2.92814E-02    9.24828E+00    1.24795E-01   -3.22690E-01    1.87776E-01    1.07358E+01    4.83693E-02   -1.14035E+01    1.23946E-01            ---            ---
UGC07596           4.29920E+00    3.73618E-01    2.84860E-02    3.82939E-01   -9.40381E-01    1.87371E-01    6.78137E+00    7.92854E-02            ---            ---    7.65433E+00    8.41283E-02   -1.14715E+01    2.19615E-01            ---            ---
NGC4451            6.74224E+00    4.28204E-02    6.40287E-01    4.25112E-02   -9.44888E-01    2.31803E-02    9.06591E+00    1.11405E-01   -6.48747E-01    2.18708E-01    9.74298E+00    7.47102E-02   -9.95715E+00    1.01603E-01    8.43026E+00    1.23661E-02
IC3393             5.40982E+00    4.24759E-01   -3.83409E-01    4.17200E-01   -8.86968E-01    1.84015E-01            ---            ---            ---            ---    9.05433E+00    2.39736E-02   -1.21311E+01    2.99358E-01            ---            ---
IC3392             6.11778E+00    5.02878E-02    3.75822E-01    5.31691E-02   -8.66696E-01    1.44676E-02    8.29969E+00    1.39821E-01   -4.28528E-01    1.97514E-01    9.37264E+00    6.05123E-02   -1.14581E+01    2.32083E-01    8.51678E+00    5.32182E-02
NGC4452            5.56301E+00    3.19882E-01    6.07853E-02    3.44406E-01   -9.33359E-01    1.54009E-01            ---            ---            ---            ---    9.97527E+00    4.31616E-02   -1.24365E+01    2.35945E-01            ---            ---
NGC4460            5.97049E+00    7.71301E-02    7.09612E-01    7.72774E-02   -1.21418E+00    4.15532E-02    8.37730E+00    9.02226E-02            ---            ---    9.21116E+00    7.29847E-02   -1.05280E+01    1.94833E-01            ---            ---
NGC4454            6.99095E+00    2.29188E-01    8.92861E-02    2.01644E-01   -8.10629E-01    5.18654E-02            ---            ---            ---            ---    1.06416E+01    4.91406E-02   -1.13629E+01    1.53223E-01            ---            ---
NGC4458            5.31607E+00    4.29378E-01   -1.93837E-01    4.04119E-01   -1.00175E+00    1.81609E-01            ---            ---            ---            ---    9.87162E+00    3.57052E-02   -1.25047E+01    2.12251E-01            ---            ---
NGC4457            6.28787E+00    5.99644E-02    7.14385E-01    5.54003E-02   -9.86485E-01    4.60295E-02    9.41112E+00    1.56670E-01            ---            ---    1.01562E+01    6.26424E-02   -1.12328E+01    3.16402E-01            ---            ---
NGC4461            5.75626E+00    3.28408E-01   -4.47022E-02    3.49316E-01   -8.73596E-01    1.65569E-01            ---            ---            ---            ---    1.02243E+01    6.16555E-02   -1.24584E+01    4.10168E-01            ---            ---
NGC4464            5.68070E+00    3.79520E-01   -2.71283E-01    3.34708E-01   -9.03209E-01    1.50963E-01            ---            ---            ---            ---    9.88992E+00    7.05070E-02   -1.18411E+01    5.03186E-01            ---            ---
IC3413             5.88052E+00    3.96972E-01   -4.28488E-02    3.59843E-01   -8.92466E-01    1.58258E-01            ---            ---            ---            ---    9.93323E+00    5.48896E-02   -1.22712E+01    2.90356E-01            ---            ---
NGC4469            6.12700E+00    9.40178E-02    6.87960E-01    8.65109E-02   -9.34534E-01    1.19407E-01    9.00412E+00    3.88011E-01            ---            ---    1.03951E+01    6.30786E-02   -1.20214E+01    4.12546E-01            ---            ---
NGC4468            5.79692E+00    2.45485E-01   -1.13968E-01    3.23251E-01   -8.71911E-01    1.53170E-01            ---            ---            ---            ---    9.55787E+00    5.32868E-02   -1.20583E+01    3.70745E-01            ---            ---
NGC4470            6.63725E+00    6.29682E-02    3.97981E-01    6.28862E-02   -8.94285E-01    1.00512E-02    8.96245E+00    6.21182E-02   -9.38374E-01    2.15285E-01    9.18156E+00    9.24251E-02   -9.48310E+00    9.76375E-02    8.38353E+00    2.19057E-02
NGC4472            6.52551E+00    4.91962E-01    8.77745E-02    4.11885E-01   -8.99954E-01    2.37711E-01            ---            ---            ---            ---    1.17793E+01    2.16977E-02   -1.20112E+01    3.06864E-02            ---            ---
NGC4473            6.09161E+00    2.98614E-01    3.50400E-01    3.67716E-01   -7.99872E-01    1.72965E-01            ---            ---            ---            ---    1.08048E+01    8.67960E-02   -1.25908E+01    3.35140E-01            ---            ---
NGC4474            5.30610E+00    4.39188E-01   -6.14347E-02    4.33610E-01   -9.24942E-01    1.95188E-01            ---            ---            ---            ---    1.00859E+01    2.18494E-02   -1.26887E+01    4.86878E-01            ---            ---
NGC4476            5.95039E+00    8.61553E-02    6.24570E-01    8.90413E-02   -9.94473E-01    3.96436E-02            ---            ---            ---            ---    9.78809E+00    4.47271E-02   -1.17187E+01    2.45110E-01            ---            ---
UGC07636           3.97956E+00    6.55229E-01   -8.69126E-01    5.58900E-01   -1.06575E+00    3.32073E-01            ---            ---            ---            ---    6.98892E+00    3.25472E-02   -1.08886E+01    2.38792E-01            ---            ---
NGC4477            6.04596E+00    2.36260E-01    3.61465E-01    2.15585E-01   -8.43364E-01    1.25538E-01            ---            ---            ---            ---    1.08099E+01    3.58239E-02   -1.27479E+01    3.44321E-01            ---            ---
NGC4482            5.55344E+00    3.38604E-01   -1.92348E-01    3.28800E-01   -9.47987E-01    1.42311E-01            ---            ---            ---            ---    9.58887E+00    5.58463E-02   -1.16992E+01    2.47328E-01            ---            ---
NGC4478            5.64763E+00    2.84977E-01    2.39799E-01    3.65075E-01   -8.62340E-01    1.62849E-01            ---            ---            ---            ---    1.03376E+01    7.96437E-02   -1.25335E+01    3.79756E-01            ---            ---
NGC4479            5.18949E+00    4.09300E-01   -2.72200E-01    3.97229E-01   -9.45693E-01    1.72700E-01            ---            ---            ---            ---    9.80409E+00    4.99016E-02   -1.25130E+01    2.55391E-01            ---            ---
NGC4480            7.44734E+00    4.99787E-02    2.05821E-01    5.15583E-02   -9.78489E-01    6.32522E-02    9.75386E+00    3.76850E-02   -9.79213E-01    2.27572E-01    1.01317E+01    7.71622E-02   -9.92656E+00    9.41266E-02    8.42583E+00    6.41743E-02
NGC4483            5.20582E+00    3.95491E-01   -2.65524E-01    3.73186E-01   -8.88222E-01    1.67765E-01            ---            ---            ---            ---    1.00839E+01    7.61484E-02   -1.26456E+01    4.04124E-01            ---            ---
NGC4488            5.17921E+00    3.26449E-01   -3.48335E-02    3.21166E-01   -9.58503E-01    1.68042E-01            ---            ---            ---            ---    9.41001E+00    6.70237E-02   -1.19049E+01    4.35757E-01            ---            ---
NGC4491            4.46759E+00    1.82638E-01    1.23595E+00    1.81249E-01   -1.47854E+00    7.44752E-02            ---            ---            ---            ---    8.00219E+00    5.42469E-02   -1.06188E+01    2.66318E-01            ---            ---
NGC4492            7.20092E+00    1.16677E-01   -1.64022E-01    1.18746E-01   -7.65550E-01    1.35482E-01    9.16076E+00    2.46091E-01   -6.99169E-01    3.25830E-01    1.09618E+01    8.03990E-02   -1.15694E+01    1.49317E-01            ---            ---
NGC4494            6.68244E+00    5.13441E-01   -5.68351E-01    4.46673E-01   -2.43771E-01    2.29640E-01            ---            ---            ---            ---    1.09177E+01    7.14606E-02            ---            ---            ---            ---
NGC4497            5.66287E+00    3.48341E-01   -1.14324E-01    3.60149E-01   -8.80505E-01    1.62380E-01            ---            ---            ---            ---    9.69934E+00    3.95486E-02   -1.23660E+01    3.22184E-01            ---            ---
NGC4496A           7.08246E+00    4.45484E-02    1.99328E-01    3.70700E-02   -9.45027E-01    3.46288E-02    9.48830E+00    9.82628E-03   -1.25646E+00    2.45962E-01    9.64583E+00    8.82590E-02   -9.66436E+00    9.77582E-02    8.48567E+00    3.82404E-02
NGC4498            6.96739E+00    3.75740E-02    2.29564E-02    3.69713E-02   -9.51233E-01    9.61781E-03    9.04999E+00    1.21048E-01            ---            ---    9.44841E+00    5.22512E-02   -9.83872E+00    6.75768E-02    8.39523E+00    2.77988E-02
IC0797             6.64858E+00    6.16546E-02    3.36552E-01    6.56081E-02   -9.54200E-01    1.57740E-02    8.83368E+00    1.26562E-02            ---            ---    9.40129E+00    4.47087E-02   -9.82259E+00    6.73920E-02    8.44885E+00    2.43872E-02
IC3459             2.72104E+00    7.74984E-01   -1.04311E+00    6.33140E-01   -9.71023E-01    3.83548E-01            ---            ---            ---            ---    7.09235E+00    8.41686E-02   -1.26097E+01    3.20586E-01            ---            ---
NGC4501            7.29729E+00    2.48081E-02    6.56164E-01    4.16822E-02   -1.04173E+00    3.13828E-02    9.67854E+00    1.10018E-01   -2.92174E-01    1.70431E-01    1.06510E+01    7.60969E-02   -1.04215E+01    1.13667E-01    8.58200E+00    7.12797E-02
NGC4503            5.69938E+00    2.98540E-01    4.02519E-02    2.74805E-01   -9.68921E-01    1.43885E-01            ---            ---            ---            ---    1.02704E+01    3.95450E-02            ---            ---            ---            ---
NGC4506            5.84001E+00    1.84414E-01    5.09550E-02    1.97075E-01   -8.81046E-01    9.38078E-02            ---            ---            ---            ---    9.35850E+00    5.90846E-02   -1.16739E+01    2.78007E-01    8.44527E+00    5.84103E-02
IC3468             5.20882E+00    3.38946E-01   -2.41495E-01    3.69775E-01   -9.85003E-01    1.56216E-01            ---            ---            ---            ---    9.39825E+00    5.74508E-02   -1.14696E+01    1.24570E-01            ---            ---
UGC07688           5.19069E+00    4.35525E-01   -4.33842E-01    4.35908E-01   -1.03885E+00    1.93624E-01            ---            ---            ---            ---    9.34902E+00    7.38941E-02            ---            ---            ---            ---
UGC07700           7.01490E+00    1.17444E-01    8.52994E-02    1.31399E-01   -1.18239E+00    7.61762E-02    9.85595E+00    4.01063E-02            ---            ---    9.62723E+00    9.17833E-02   -9.66891E+00    1.04047E-01    8.30325E+00    4.07840E-02
IC3475             5.94488E+00    4.20662E-01    3.55487E-02    3.88552E-01   -8.97749E-01    1.66016E-01    9.16636E+00    5.85920E-02            ---            ---    1.00601E+01    2.16496E-02   -1.22586E+01    2.77002E-01            ---            ---
IC3476             6.32142E+00    6.07526E-02    3.08832E-01    6.47752E-02   -9.91267E-01    2.07184E-02    8.31296E+00    2.53961E-02   -9.10320E-01    1.42322E-01    8.71474E+00    4.80342E-02   -9.41996E+00    5.27597E-02    8.34988E+00    7.94686E-03
NGC4437            7.37713E+00    1.42754E-02   -9.56210E-02    2.68499E-02   -9.52352E-01    3.73892E-02    9.59805E+00    3.48378E-02   -1.05478E+00    3.22548E-01    9.87753E+00    6.66961E-02   -1.02470E+01    1.19854E-01    8.41446E+00    6.45275E-02
NGC4521            6.24890E+00    2.22337E-01    4.44821E-01    2.33003E-01   -8.82623E-01    1.06340E-01            ---            ---            ---            ---    1.08893E+01    4.46979E-02   -1.21087E+01    5.06758E-01            ---            ---
NGC4516            5.53241E+00    2.87718E-01   -1.98222E-01    3.46797E-01   -8.79764E-01    1.44440E-01            ---            ---            ---            ---    9.65509E+00    5.66758E-02   -1.16778E+01    1.22595E-01            ---            ---
NGC4522            6.61499E+00    4.68254E-02    2.82728E-01    4.33435E-02   -9.35433E-01    2.63114E-02    9.00483E+00    9.94606E-02   -5.73461E-01    1.72852E-01    9.44802E+00    7.44558E-02   -1.00435E+01    9.31284E-02    8.42842E+00    5.11768E-02
IC3499             5.04293E+00    4.58724E-01   -5.11605E-01    4.06861E-01   -9.15780E-01    1.86531E-01            ---            ---            ---            ---    9.34562E+00    6.10616E-02   -1.20433E+01    5.32357E-01            ---            ---
NGC4525            6.42482E+00    6.91578E-02   -2.04099E-01    7.69952E-02   -8.99952E-01    3.77578E-02    8.56196E+00    2.27885E-02   -9.61142E-01    1.45856E-01    8.98844E+00    7.34508E-02   -1.02287E+01    1.17384E-01    8.33838E+00    6.45501E-02
IC0800             5.96388E+00    9.49194E-02    3.38795E-01    1.00019E-01   -8.80135E-01    2.65964E-02    8.25259E+00    9.62673E-02            ---            ---    9.05981E+00    6.77927E-02   -1.01046E+01    8.17253E-02    8.36910E+00    5.28260E-02
NGC4526            6.64544E+00    2.98823E-02    7.78046E-01    2.74432E-02   -1.10639E+00    6.69233E-02            ---            ---            ---            ---    1.09286E+01    8.28354E-02   -1.22929E+01    3.30601E-01            ---            ---
