halo_id,center_x,center_y,center_z,fof_mass_msun,fof_particle_count,M200c_msun,R200c_pkpc,N200c,mass_bin,nearest_halo_distance_pkpc,nearest_halo_mass_msun,nearest_more_massive_distance_pkpc,nearest_more_massive_mass_msun,significant_neighbor_distance_pkpc,significant_neighbor_mass_msun,significant_neighbor_distance_R200,neighbor_count_500pkpc,neighbor_count_1000pkpc,neighbor_count_2000pkpc,isolated
324,3.2819890625e+04,7.6665703125e+03,4.7952046875e+04,2.4753275898e+12,319,2.2813363903e+12,2.7811611628e+02,294,12.0-12.5,2.4559783070e+03,6.7120951620e+12,2.4559783070e+03,6.7120951620e+12,2.4559783070e+03,6.7120951620e+12,8.8307658682e+00,0,0,0,1
310,3.6792527344e+04,1.9926470703e+04,4.0013906250e+04,2.6460399390e+12,341,2.2735767428e+12,2.7800031089e+02,293,12.0-12.5,3.0304197429e+03,8.5356123448e+11,4.7612928040e+03,1.1848981864e+13,4.7612928040e+03,1.1848981864e+13,1.7126933379e+01,0,0,0,1
290,4.3088425781e+04,3.7555199219e+04,3.7181039062e+04,2.7934731151e+12,360,2.2580574476e+12,2.7675520393e+02,291,12.0-12.5,3.2692103725e+03,1.2027453759e+12,4.1898866448e+03,5.5947059096e+12,3.2692103725e+03,1.2027453759e+12,1.1812642820e+01,0,0,0,1
248,4.9757792969e+04,3.3141320312e+04,2.9106449219e+04,3.2978502116e+12,425,2.2502978000e+12,2.7664461281e+02,290,12.0-12.5,1.4789704395e+03,1.5519295172e+12,7.2524984954e+03,5.0243718121e+13,1.4789704395e+03,1.5519295172e+12,5.3461024398e+00,0,0,1,1
256,2.5459228516e+04,4.4023472656e+04,2.5313366699e+03,3.1969747016e+12,412,2.2502978000e+12,2.7582051082e+02,290,12.0-12.5,1.4392974305e+03,1.0941103097e+12,6.3265330615e+03,8.8304789531e+12,4.0204039681e+03,1.1561874903e+12,1.4576160258e+01,0,0,1,1
284,4.6460671875e+04,4.4461425781e+04,2.9160652344e+04,2.8865889007e+12,372,2.2502978000e+12,2.7348642972e+02,290,12.0-12.5,3.0421481608e+03,6.9371249420e+12,3.0421481608e+03,6.9371249420e+12,3.0421481608e+03,6.9371249420e+12,1.1123579930e+01,0,0,0,1
319,3.1974859375e+04,2.8862681641e+04,1.5239885742e+04,2.5296452070e+12,326,2.2502978000e+12,2.7491674176e+02,290,12.0-12.5,3.0907581426e+03,4.7644236179e+12,3.0907581426e+03,4.7644236179e+12,3.0907581426e+03,4.7644236179e+12,1.1242524274e+01,0,0,0,1
320,3.6815253906e+04,2.3863039062e+04,3.8678765625e+04,2.5218854826e+12,325,2.2425381524e+12,2.7421048742e+02,289,12.0-12.5,2.7056618901e+03,1.2493032614e+12,3.4788471360e+03,4.7489043227e+12,2.7056618901e+03,1.2493032614e+12,9.8670985035e+00,0,0,0,1
135,4.9498078125e+04,2.8658281250e+04,8.6207949219e+03,6.9526441170e+12,896,2.2347785048e+12,2.7615857221e+02,288,12.0-12.5,3.2936573026e+03,3.0115192282e+13,3.2936573026e+03,3.0115192282e+13,3.2936573026e+03,3.0115192282e+13,1.1926688628e+01,0,0,0,1
297,2.7512722168e+03,4.1117503906e+04,1.5045946289e+04,2.7391554979e+12,353,2.2347785048e+12,2.7593159127e+02,288,12.0-12.5,9.5776590389e+02,1.2958611469e+12,2.2484899292e+03,6.4327478489e+12,9.5776590389e+02,1.2958611469e+12,3.4710266391e+00,0,1,2,1
268,1.4328206055e+04,4.4382914062e+04,2.8349085938e+04,3.0883396940e+12,398,2.2270188572e+12,2.7643043689e+02,287,12.0-12.5,4.8963401654e+03,9.0011912000e+11,7.2363093233e+03,4.3221237055e+12,5.2112275953e+03,2.1804609717e+12,1.8851858913e+01,0,0,0,1
263,3.8147527344e+04,4.2189003906e+04,4.3919179688e+04,3.1271380891e+12,403,2.2192592096e+12,2.7563570093e+02,286,12.0-12.5,4.5761560960e+03,1.1096296048e+12,4.9977791498e+03,2.3899714565e+12,4.9977791498e+03,2.3899714565e+12,1.8131828109e+01,0,0,0,1
198,3.0148312500e+04,5.0988452148e+03,4.8073121094e+04,4.3842009682e+12,565,2.2114995621e+12,2.7553011942e+02,285,12.0-12.5,5.5072074658e+03,2.2813363903e+12,5.5072074658e+03,2.2813363903e+12,5.5072074658e+03,2.2813363903e+12,1.9987678579e+01,0,0,0,1
258,3.3013664062e+04,3.6016582031e+04,3.3962179688e+04,3.1581765332e+12,407,2.2114995621e+12,2.7411865798e+02,285,12.0-12.5,2.0821873714e+03,1.5922796847e+13,2.0821873714e+03,1.5922796847e+13,2.0821873714e+03,1.5922796847e+13,7.5959345006e+00,0,0,0,1
262,2.6846757812e+04,1.9259698486e+03,3.1055783203e+04,3.1271380891e+12,403,2.2114995621e+12,2.7412115419e+02,285,12.0-12.5,3.2976205344e+03,2.4054907517e+12,3.2976205344e+03,2.4054907517e+12,3.2976205344e+03,2.4054907517e+12,1.2029792243e+01,0,0,0,1
317,2.5089154297e+04,3.0421189453e+04,2.5112701172e+04,2.5296452070e+12,326,2.2114995621e+12,2.7525164472e+02,285,12.0-12.5,1.2315459735e+03,1.1949857283e+12,7.6472176850e+03,2.4986065228e+12,1.2315459735e+03,1.1949857283e+12,4.4742547306e+00,0,0,1,1
298,9.0299042969e+03,2.4285666016e+04,1.2695240234e+04,2.7313960002e+12,352,2.1959802669e+12,2.7368380617e+02,283,12.0-12.5,2.9390328716e+03,7.8372440620e+11,3.3214764558e+03,7.6975704055e+12,3.3214764558e+03,7.6975704055e+12,1.2136181904e+01,0,0,0,1
295,2.1306328125e+04,2.5953591797e+04,1.5571836914e+04,2.7546749466e+12,355,2.1804609717e+12,2.7380640601e+02,281,12.0-12.5,3.0172105408e+03,1.1484278428e+12,8.3803079023e+03,2.5141258179e+12,3.0172105408e+03,1.1484278428e+12,1.1019503103e+01,0,0,0,1
305,1.2853793945e+04,4.4428750000e+04,2.5166089844e+04,2.7003573295e+12,348,2.1804609717e+12,2.7161162359e+02,281,12.0-12.5,3.8978862002e+03,9.0011912000e+11,5.2112275953e+03,2.2270188572e+12,5.2112275953e+03,2.2270188572e+12,1.9186320256e+01,0,0,0,1
272,4.1142996094e+04,1.4729375977e+04,1.6148437500e+03,3.0495415255e+12,393,2.1571820290e+12,2.7184280449e+02,278,12.0-12.5,1.4590423047e+03,1.7381610593e+12,2.2000115436e+03,7.1388757793e+12,1.4590423047e+03,1.7381610593e+12,5.3672279738e+00,0,0,1,1
221,1.0825892578e+04,1.7961710938e+04,9.7034638672e+03,3.7091115225e+12,478,2.1261434386e+12,2.7165760963e+02,274,12.0-12.5,1.0858389414e+03,1.0165138338e+12,1.3440877878e+03,3.1426572724e+12,1.3440877878e+03,3.1426572724e+12,4.9477273602e+00,0,0,2,1
329,2.9724828125e+04,2.1004238281e+04,1.0456131836e+04,2.4365294213e+12,314,2.1028644959e+12,2.7092148584e+02,271,12.0-12.5,4.8818361326e+03,1.9864697821e+12,4.8843479725e+03,3.0029836159e+12,4.8818361326e+03,1.9864697821e+12,1.8019376047e+01,0,0,0,1
313,1.8225888672e+04,3.3553351562e+04,2.1070126953e+04,2.5994820462e+12,335,2.0951048483e+12,2.7082330324e+02,270,12.0-12.5,9.9749504305e+02,1.4976119841e+13,9.9749504305e+02,1.4976119841e+13,9.9749504305e+02,1.4976119841e+13,3.6831950247e+00,0,1,2,1
283,6.9578066406e+03,3.3704343750e+04,1.0828684570e+04,2.9176275715e+12,376,2.0873452007e+12,2.7051679317e+02,269,12.0-12.5,1.6546352743e+03,7.9148405379e+11,2.4948622893e+03,3.3366484621e+12,2.0380926915e+03,1.8390364779e+12,7.5340708709e+00,0,0,1,1
360,1.0287658203e+04,3.2525455078e+04,2.2194259766e+04,2.2192591794e+12,286,2.0873452007e+12,2.6901750932e+02,269,12.0-12.5,3.4202604301e+03,1.1561874903e+12,3.4335792084e+03,4.8109815034e+12,3.4202604301e+03,1.1561874903e+12,1.2713895236e+01,0,0,0,1
322,2.0037033203e+04,3.0584509766e+04,2.0092208984e+04,2.5063662605e+12,323,2.0795855531e+12,2.6877602445e+02,268,12.0-12.5,2.9931079042e+03,3.5228800041e+12,2.9931079042e+03,3.5228800041e+12,2.9931079042e+03,3.5228800041e+12,1.1136067327e+01,0,0,0,1
333,4.5644808594e+04,2.0360082031e+04,3.9873656250e+04,2.4132504749e+12,311,2.0563066103e+12,2.6303392264e+02,265,12.0-12.5,7.0911462222e+03,1.5208909269e+12,7.4862658565e+03,1.1833462569e+13,7.0911462222e+03,1.5208909269e+12,2.6959055893e+01,0,0,0,1
309,4.8070816406e+04,4.6667199219e+04,3.5983109375e+04,2.6615591610e+12,343,2.0485469628e+12,2.6858860707e+02,264,12.0-12.5,3.2140436412e+03,2.8943485496e+12,3.2140436412e+03,2.8943485496e+12,3.2140436412e+03,2.8943485496e+12,1.1966418368e+01,0,0,0,1
303,9.4269003906e+03,2.4730736328e+04,9.5913759766e+03,2.7081170538e+12,349,2.0407873152e+12,2.6424977584e+02,263,12.0-12.5,1.4233183715e+03,7.6975704055e+12,1.4233183715e+03,7.6975704055e+12,1.4233183715e+03,7.6975704055e+12,5.3862614149e+00,0,0,1,1
304,3.6942054688e+04,1.4324590820e+04,1.3773452148e+03,2.7003573295e+12,348,2.0407873152e+12,2.6602909851e+02,263,12.0-12.5,2.9326220330e+03,2.4287696945e+12,2.9326220330e+03,2.4287696945e+12,2.9326220330e+03,2.4287696945e+12,1.1023688948e+01,0,0,0,1
315,4.6468453125e+04,4.8168843750e+04,1.7755386963e+03,2.5529241534e+12,329,2.0330276676e+12,2.6628291627e+02,262,12.0-12.5,1.2571291224e+03,1.1329085476e+12,2.9793587414e+03,2.4675679324e+12,1.2571291224e+03,1.1329085476e+12,4.7210280706e+00,0,0,1,1
189,4.9987373047e+03,3.6494507812e+04,1.8106503906e+04,4.6790673204e+12,603,2.0252680200e+12,2.6614962110e+02,261,12.0-12.5,1.9144011466e+03,8.6132088207e+11,4.9972036614e+03,6.7353741048e+12,2.5182190241e+03,1.0630717193e+12,9.4616667634e+00,0,0,1,1
215,2.2467148438e+04,3.7450437500e+04,1.3244645508e+04,3.8875835960e+12,501,2.0252680200e+12,2.6741056429e+02,261,12.0-12.5,4.3053440573e+03,9.9323489103e+11,1.2665281501e+04,1.1670509970e+13,1.2665281501e+04,1.1670509970e+13,4.7362681929e+01,0,0,0,1
271,1.3966648438e+04,2.4082007812e+04,8.9150751953e+03,3.0573012499e+12,394,2.0252680200e+12,2.6725084995e+02,261,12.0-12.5,2.5716563163e+03,1.0087541862e+12,3.8405366359e+03,4.4881801638e+13,3.8405366359e+03,4.4881801638e+13,1.4370531045e+01,0,0,0,1
336,3.2329451172e+04,8.8289667969e+03,6.3636708984e+03,2.3977310262e+12,309,2.0097487248e+12,2.6586666656e+02,259,12.0-12.5,5.8800073736e+03,1.0320331290e+12,6.5574700920e+03,2.5529240559e+12,5.8800073736e+03,1.0320331290e+12,2.2116376790e+01,0,0,0,1
293,3.1434240234e+04,2.4373664062e+04,8.7086250000e+03,2.7701941687e+12,357,1.9942294296e+12,2.6543033231e+02,257,12.0-12.5,6.1836000273e+03,2.1028644959e+12,6.1836000273e+03,2.1028644959e+12,6.1836000273e+03,2.1028644959e+12,2.3296508629e+01,0,0,0,1
339,2.9277712891e+04,1.9458021484e+04,7.5908100586e+03,2.3434136357e+12,302,1.9864697821e+12,2.6315866629e+02,256,12.0-12.5,2.1643258793e+03,4.6092306662e+12,2.1643258793e+03,4.6092306662e+12,2.1643258793e+03,4.6092306662e+12,8.2244142281e+00,0,0,0,1
227,4.4972585938e+04,5.4618471680e+03,3.5561761719e+04,3.6703133541e+12,473,1.9787101345e+12,2.6467012089e+02,255,12.0-12.5,1.2172801930e+03,7.4104634448e+12,1.2172801930e+03,7.4104634448e+12,1.2172801930e+03,7.4104634448e+12,4.5992354139e+00,0,0,1,1
334,4.9303242188e+04,1.7353557129e+03,4.3979878906e+04,2.4054907506e+12,310,1.9787101345e+12,2.6284448581e+02,255,12.0-12.5,4.8500815331e+03,9.3891735793e+11,7.3634937098e+03,8.8250471998e+13,7.3634937098e+03,8.8250471998e+13,2.8014640243e+01,0,0,0,1
343,1.2031549805e+04,1.9128753906e+04,9.3693427734e+03,2.3123749650e+12,298,1.9476715441e+12,2.6435879562e+02,251,12.0-12.5,8.1395906313e+02,1.4432944510e+12,1.2449453859e+03,3.1426572724e+12,8.1395906313e+02,1.4432944510e+12,3.0789936882e+00,0,1,3,1
237,1.6312418213e+03,2.1452826172e+04,5.8835288086e+03,3.5151204536e+12,453,1.9321522490e+12,2.6369345913e+02,249,12.0-12.5,5.3082746914e+03,1.1732587150e+13,5.3082746914e+03,1.1732587150e+13,5.3082746914e+03,1.1732587150e+13,2.0130475397e+01,0,0,0,1
337,2.5456453125e+04,2.1233460938e+04,2.2305455078e+04,2.3744520798e+12,306,1.9321522490e+12,2.6230951917e+02,249,12.0-12.5,5.4062637015e+03,2.5141258179e+12,5.4062637015e+03,2.5141258179e+12,5.4062637015e+03,2.5141258179e+12,2.0610245936e+01,0,0,0,1
380,1.8530492188e+04,3.4266195312e+04,2.1128265625e+04,2.0795855009e+12,268,1.9321522490e+12,2.6009874846e+02,249,12.0-12.5,1.1547438188e+03,2.0951048483e+12,1.1547438188e+03,2.0951048483e+12,1.1547438188e+03,2.0951048483e+12,4.4396361981e+00,0,0,2,1
331,2.4267667969e+04,5.4719291992e+03,4.2200971680e+03,2.4287696970e+12,313,1.9166329538e+12,2.6282800802e+02,247,12.0-12.5,1.4890517398e+03,4.0272570972e+12,1.4890517398e+03,4.0272570972e+12,1.4890517398e+03,4.0272570972e+12,5.6654987077e+00,0,0,1,1
318,8.3606416016e+03,3.7913445312e+04,2.9786298828e+04,2.5296452070e+12,326,1.9011136586e+12,2.6154907539e+02,245,12.0-12.5,1.4978337797e+03,1.8157575352e+12,1.8921510790e+03,2.4442889896e+12,1.4978337797e+03,1.8157575352e+12,5.7267791043e+00,0,0,2,1
340,3.9172187500e+04,4.4822164062e+04,4.6685554688e+04,2.3356539114e+12,301,1.8933540110e+12,2.6166214718e+02,244,12.0-12.5,3.2850934575e+03,1.1096296048e+12,5.8738489152e+03,2.2192592096e+12,3.2850934575e+03,1.1096296048e+12,1.2554714134e+01,0,0,0,1
357,1.2182683594e+04,4.9734285156e+04,3.0610974609e+04,2.2347784014e+12,288,1.8778347159e+12,2.5973150150e+02,242,12.0-12.5,4.2076026368e+03,9.0011912000e+11,9.1997458299e+03,2.2270188572e+12,9.1997458299e+03,2.2270188572e+12,3.5420215787e+01,0,0,0,1
366,2.6934689453e+04,3.3545031250e+04,1.9718798828e+04,2.2037399573e+12,284,1.8700750683e+12,2.5870207545e+02,241,12.0-12.5,3.5811499082e+03,1.1670509970e+13,3.5811499082e+03,1.1670509970e+13,3.5811499082e+03,1.1670509970e+13,1.3842756777e+01,0,0,0,1
325,1.7910646973e+03,3.6394679688e+04,3.8214824219e+04,2.4675678654e+12,318,1.8623154207e+12,2.6020696221e+02,240,12.0-12.5,2.0117988564e+03,2.3992830336e+13,2.0117988564e+03,2.3992830336e+13,2.0117988564e+03,2.3992830336e+13,7.7315335425e+00,0,0,0,1
359,3.3728832031e+04,7.2018701172e+03,4.5416839844e+04,2.2270189037e+12,287,1.8623154207e+12,2.6024915104e+02,240,12.0-12.5,4.0597437219e+03,2.2813363903e+12,4.0597437219e+03,2.2813363903e+12,4.0597437219e+03,2.2813363903e+12,1.5599450395e+01,0,0,0,1
375,4.6395402344e+04,3.3492281250e+04,9.9525136719e+03,2.1106241717e+12,272,1.8545557731e+12,2.5857380136e+02,239,12.0-12.5,2.2472416035e+03,4.9196165696e+12,2.2472416035e+03,4.9196165696e+12,2.2472416035e+03,4.9196165696e+12,8.6909098743e+00,0,0,0,1
328,6.2502719727e+03,3.4144468750e+04,1.1918725586e+04,2.4442889190e+12,315,1.8390364779e+12,2.5722881850e+02,237,12.0-12.5,2.0380926915e+03,2.0873452007e+12,2.0380926915e+03,2.0873452007e+12,2.0380926915e+03,2.0873452007e+12,7.9232673207e+00,0,0,0,1
316,2.1868490234e+04,9.5983752441e+02,1.6820386719e+04,2.5296452070e+12,326,1.8312768303e+12,2.5845933466e+02,236,12.0-12.5,2.4232208728e+03,1.0087541862e+12,3.3989927627e+03,3.9031027358e+12,2.4232208728e+03,1.0087541862e+12,9.3756368907e+00,0,0,0,1
338,2.1498164062e+04,1.0574657227e+04,2.6784257812e+03,2.3511731334e+12,303,1.8312768303e+12,2.5538751764e+02,236,12.0-12.5,3.0233921726e+03,8.6908052965e+11,7.0491628690e+03,4.8963376269e+12,7.0491628690e+03,4.8963376269e+12,2.7601830090e+01,0,0,0,1
384,4.3085109375e+04,4.4133867188e+04,4.6042617188e+04,2.0640662789e+12,266,1.8312768303e+12,2.5548872469e+02,236,12.0-12.5,3.6596158805e+03,8.3028229172e+11,3.8906755484e+03,5.0049726931e+12,3.8906755484e+03,5.0049726931e+12,1.5228364982e+01,0,0,0,1
308,1.0052625000e+04,3.7064796875e+04,2.8519708984e+04,2.6693186587e+12,344,1.8235171828e+12,2.5858082084e+02,235,12.0-12.5,3.3831790072e+03,1.9011136586e+12,3.3831790072e+03,1.9011136586e+12,3.3831790072e+03,1.9011136586e+12,1.3083642461e+01,0,0,0,1
386,2.1058156250e+04,4.9963480469e+04,4.9395820312e+03,2.0563065545e+12,265,1.8235171828e+12,2.5855994683e+02,235,12.0-12.5,2.0314721697e+03,1.7381610593e+12,3.8041021992e+03,1.0863506621e+13,2.0314721697e+03,1.7381610593e+12,7.8568710838e+00,0,0,0,1
321,3.3391855469e+04,9.1294248047e+03,4.2873406250e+04,2.5141257582e+12,324,1.8157575352e+12,2.5763728642e+02,234,12.0-12.5,3.8689838609e+03,1.3036207945e+12,4.7668766281e+03,1.8623154207e+12,3.8689838609e+03,1.3036207945e+12,1.5017173619e+01,0,0,0,1
376,7.6069887695e+03,3.7849714844e+04,2.9119441406e+04,2.1106241717e+12,272,1.8157575352e+12,2.5737631638e+02,234,12.0-12.5,1.4978337797e+03,1.9011136586e+12,1.4978337797e+03,1.9011136586e+12,1.4978337797e+03,1.9011136586e+12,5.8196255225e+00,0,0,1,1
223,9.8261728516e+03,4.2317246094e+03,2.5332273438e+04,3.6780728518e+12,474,1.8079978876e+12,2.5774671714e+02,233,12.0-12.5,6.3566469170e+03,5.7421392138e+12,6.3566469170e+03,5.7421392138e+12,6.3566469170e+03,5.7421392138e+12,2.4662377808e+01,0,0,0,1
265,2.8460636719e+04,9.0160625000e+03,2.6765953125e+04,3.1116186404e+12,401,1.8079978876e+12,2.5698867538e+02,233,12.0-12.5,5.9185418842e+03,7.9924370138e+11,9.3369756405e+03,2.4210100469e+12,9.0314369725e+03,9.6995594827e+11,3.5143326682e+01,0,0,0,1
323,2.7694716797e+04,4.1718976562e+04,1.5271398926e+03,2.4908468118e+12,321,1.8079978876e+12,2.5510501477e+02,233,12.0-12.5,3.1427812679e+03,1.2493032614e+12,4.1940874336e+03,8.8304789531e+12,3.1427812679e+03,1.2493032614e+12,1.2319558950e+01,0,0,0,1
378,1.7710322266e+04,2.3206716797e+04,8.3811269531e+03,2.0951049496e+12,270,1.8079978876e+12,2.5562942958e+02,233,12.0-12.5,1.4050088010e+03,1.3369872791e+13,1.4050088010e+03,1.3369872791e+13,1.4050088010e+03,1.3369872791e+13,5.4962717060e+00,0,0,3,1
353,1.6970398438e+04,2.3615681641e+04,7.6707270508e+03,2.2502978501e+12,290,1.8002382400e+12,2.5406070372e+02,232,12.0-12.5,1.1361422476e+03,6.4172285538e+12,1.1361422476e+03,6.4172285538e+12,1.1361422476e+03,6.4172285538e+12,4.4719322229e+00,0,0,3,1
264,6.3849301758e+03,3.6626410156e+04,6.6812622070e+03,3.1193783647e+12,402,1.7769592972e+12,2.5609000413e+02,229,12.0-12.5,5.8214160424e+03,8.3028229172e+11,6.5920312184e+03,3.3366484621e+12,6.5920312184e+03,3.3366484621e+12,2.5741071936e+01,0,0,0,1
351,4.6848609375e+04,3.0196220703e+04,1.9616113281e+04,2.2580573478e+12,291,1.7691996496e+12,2.5478102492e+02,228,12.0-12.5,4.6500734182e+03,2.3278942759e+12,4.6500734182e+03,2.3278942759e+12,4.6500734182e+03,2.3278942759e+12,1.8251254856e+01,0,0,0,1
358,1.7365888672e+04,4.5572382812e+04,8.6927519531e+03,2.2270189037e+12,287,1.7691996496e+12,2.5460347691e+02,228,12.0-12.5,5.0056747378e+03,9.5443665310e+11,7.2338883975e+03,1.3168121954e+13,5.0056747378e+03,9.5443665310e+11,1.9660669205e+01,0,0,0,1
277,4.0501339844e+04,1.4281375977e+04,1.0212583008e+03,2.9719449620e+12,383,1.7381610593e+12,2.5360659415e+02,224,12.0-12.5,1.4590423047e+03,2.1571820290e+12,1.4590423047e+03,2.1571820290e+12,1.4590423047e+03,2.1571820290e+12,5.7531717960e+00,0,0,2,1
368,2.1719484375e+04,4.9033562500e+04,4.1857968750e+03,2.1804610109e+12,281,1.7381610593e+12,2.5391573737e+02,224,12.0-12.5,1.2511289506e+03,1.1173892524e+12,2.0314721697e+03,1.8235171828e+12,1.2511289506e+03,1.1173892524e+12,4.9273391383e+00,0,0,1,1
400,1.1843419922e+04,1.1740379883e+04,7.7073833008e+03,1.9942294397e+12,257,1.7381610593e+12,2.5445811085e+02,224,12.0-12.5,3.5578415155e+03,4.2134886393e+12,3.5578415155e+03,4.2134886393e+12,3.5578415155e+03,4.2134886393e+12,1.3982032263e+01,0,0,0,1
385,4.8073460938e+04,3.5404546875e+04,4.5442753906e+04,2.0563065545e+12,265,1.7304014117e+12,2.5379112082e+02,223,12.0-12.5,4.0388365299e+03,1.3579383276e+12,7.2782125877e+03,3.0650607965e+12,4.0388365299e+03,1.3579383276e+12,1.5914018256e+01,0,0,0,1
435,3.7415402344e+04,9.1312333984e+03,3.2690873047e+04,1.8002382574e+12,232,1.7226417641e+12,2.5203693384e+02,222,12.0-12.5,8.7090060554e+03,1.4432944510e+12,9.6842333228e+03,4.0039781545e+12,8.7090060554e+03,1.4432944510e+12,3.4554483435e+01,0,0,0,1
330,2.9697650391e+04,1.4433193359e+04,4.7724296875e+04,2.4365294213e+12,314,1.7071224690e+12,2.5292542393e+02,220,12.0-12.5,3.4558189841e+03,1.1639471379e+12,8.5044127512e+03,6.9060863517e+12,3.4558189841e+03,1.1639471379e+12,1.3663391091e+01,0,0,0,1
372,1.5401696289e+04,9.4722783203e+03,7.6039790039e+03,2.1571820645e+12,278,1.7071224690e+12,2.4996122987e+02,220,12.0-12.5,1.9702009816e+03,3.9108623834e+12,1.9702009816e+03,3.9108623834e+12,1.9702009816e+03,3.9108623834e+12,7.8820262754e+00,0,0,1,1
349,2.6380031738e+03,3.7629066406e+04,2.5958302734e+04,2.2658170722e+12,292,1.6993628214e+12,2.5151985602e+02,219,12.0-12.5,2.5784078790e+03,1.4665733938e+12,7.4227447928e+03,2.3403097120e+13,2.5784078790e+03,1.4665733938e+12,1.0251309458e+01,0,0,0,1
327,1.7644437500e+04,4.7741840820e+03,7.0782373047e+03,2.4442889190e+12,315,1.6838435262e+12,2.5096010893e+02,217,12.0-12.5,2.3886892083e+03,1.6372856407e+12,3.0548301045e+03,2.5451644083e+12,2.3886892083e+03,1.6372856407e+12,9.5182027871e+00,0,0,0,1
426,3.7167226562e+04,4.9266617188e+04,3.9851878906e+04,1.8623153723e+12,240,1.6838435262e+12,2.5052858586e+02,217,12.0-12.5,1.1659337779e+03,7.7596475862e+11,4.7577250888e+03,2.6460398269e+12,2.9981699106e+03,1.6372856407e+12,1.1967376498e+01,0,0,1,1
383,1.0688750977e+04,2.2981960938e+04,8.7247363281e+03,2.0718260032e+12,267,1.6760838786e+12,2.4963345348e+02,216,12.0-12.5,1.7831451422e+03,5.1508540677e+13,1.7831451422e+03,5.1508540677e+13,1.7831451422e+03,5.1508540677e+13,7.1430536146e+00,0,0,1,1
222,3.1195330078e+04,3.5064277344e+04,3.3496039062e+04,3.7091115225e+12,478,1.6683242310e+12,2.5108304607e+02,215,12.0-12.5,1.5036246460e+03,1.5922796847e+13,1.5036246460e+03,1.5922796847e+13,1.5036246460e+03,1.5922796847e+13,5.9885550600e+00,0,0,1,1
344,3.4932406250e+04,6.1224541016e+03,2.9336621094e+03,2.3123749650e+12,298,1.6683242310e+12,2.4678533501e+02,215,12.0-12.5,3.5287313562e+03,2.8633099593e+12,3.5287313562e+03,2.8633099593e+12,3.5287313562e+03,2.8633099593e+12,1.4298788686e+01,0,0,0,1
261,1.8563013672e+04,3.3920053711e+03,6.6277026367e+03,3.1426573111e+12,405,1.6605645834e+12,2.5059620093e+02,214,12.0-12.5,1.8072238815e+03,9.3891735793e+11,2.5544352270e+03,1.6838435262e+12,1.8072238815e+03,9.3891735793e+11,7.2116970439e+00,0,0,1,1
341,2.4826246094e+04,4.9948542969e+04,7.3239633789e+03,2.3278941870e+12,300,1.6605645834e+12,2.5029155645e+02,214,12.0-12.5,1.8381609903e+03,1.2493032614e+12,4.1979580311e+03,1.0863506621e+13,1.8381609903e+03,1.2493032614e+12,7.3440791067e+00,0,0,1,1
332,4.4315500000e+04,2.5487773438e+03,4.0958742188e+04,2.4287696970e+12,313,1.6528049359e+12,2.4987664649e+02,213,12.0-12.5,3.9441936530e+03,1.1949857283e+12,4.0717081127e+03,2.3977311041e+12,3.9441936530e+03,1.1949857283e+12,1.5784562937e+01,0,0,0,1
423,7.3748413086e+03,3.0051748047e+04,3.3276496094e+04,1.8855943187e+12,243,1.6528049359e+12,2.5031221066e+02,213,12.0-12.5,2.7969784104e+03,1.3734576228e+12,4.0087858992e+03,4.6092306662e+12,2.7969784104e+03,1.3734576228e+12,1.1173959125e+01,0,0,0,1
413,2.3347640625e+04,4.5850906250e+04,9.6518398438e+03,1.9243926005e+12,248,1.6450452883e+12,2.4609245057e+02,212,12.0-12.5,4.8088291151e+03,1.0941103097e+12,5.6964225192e+03,2.2890960379e+12,4.8088291151e+03,1.0941103097e+12,1.9540742124e+01,0,0,0,1
312,3.7179117188e+04,1.2141945801e+03,3.9322152344e+04,2.6072415439e+12,336,1.6372856407e+12,2.4940495730e+02,211,12.0-12.5,2.9981699106e+03,1.6838435262e+12,2.9981699106e+03,1.6838435262e+12,2.9981699106e+03,1.6838435262e+12,1.2021292371e+01,0,0,0,1
403,1.8135074219e+04,4.0945078125e+03,8.4505312500e+03,1.9709504933e+12,254,1.6372856407e+12,2.4807304700e+02,211,12.0-12.5,2.3886892083e+03,1.6838435262e+12,2.3886892083e+03,1.6838435262e+12,2.3886892083e+03,1.6838435262e+12,9.6289751632e+00,0,0,0,1
387,3.2546576172e+04,1.2672645508e+04,3.1552856445e+03,2.0485470568e+12,264,1.6295259931e+12,2.4880560867e+02,210,12.0-12.5,2.2187368522e+03,2.5529240559e+12,2.2187368522e+03,2.5529240559e+12,2.2187368522e+03,2.5529240559e+12,8.9175515942e+00,0,0,0,1
348,2.9330857422e+04,2.5173455078e+04,7.0533978271e+02,2.2658170722e+12,292,1.6217663455e+12,2.4794058170e+02,209,12.0-12.5,6.8414543198e+03,8.3804193931e+11,1.2349422055e+04,1.9942294296e+12,6.8414543198e+03,8.3804193931e+11,2.7593120387e+01,0,0,0,1
374,3.2356384277e+03,3.8253351562e+04,1.8528875000e+04,2.1106241717e+12,272,1.6217663455e+12,2.4840192334e+02,209,12.0-12.5,2.2171153820e+03,1.0630717193e+12,3.7521606327e+03,2.0252680200e+12,2.2171153820e+03,1.0630717193e+12,8.9255161643e+00,0,0,0,1
