group_index,selected,mass_bin_log10,M200c_Msun,log10_M200c_Msun,R200c_kpc_h,GroupLen,GroupNsubs,x_Mpc_h,y_Mpc_h,z_Mpc_h,edge_distance_Mpc_h,neighbor_group_index,neighbor_M200c_Msun,neighbor_mass_ratio,neighbor_distance_Mpc_h,neighbor_distance_over_R200c,score
6811,0,,74807852418.09828,10.873947187207504,60.05850982666016,696,1,39.78534765625,32.867203125,19.991166015625,10.214652343749997,3213,172530917702.01584,2.30632095595723,1.1474104499481368,19.104877114996246,1.0
7041,0,,64865804752.70571,10.81201581049894,57.27236557006836,671,1,11.581271484375,12.8205625,42.32308984375,7.676910156250003,391,1603822147144.9907,24.725233168067515,1.014125011763355,17.70705647774668,1.0
7054,0,,67775673053.127205,10.831073839078902,58.113590240478516,669,1,24.738908203125,32.296189453125,12.6612001953125,12.6612001953125,1694,305899848416.669,4.5134166085947065,0.9548783016894322,16.43123919444784,1.0
7067,0,,68988115817.2553,10.838774283787828,58.4572639465332,668,2,5.0092900390625,33.734453125,28.44397265625,5.0092900390625,8416,50680196788.150925,0.7346221329250276,1.0246076892199576,17.527465708232516,1.0
7081,0,,73595409653.97018,10.86685072705324,59.731685638427734,667,1,11.978109375,23.338607421875,44.35602734375,5.64397265625,9613,49952729713.04555,0.6787478994669988,1.4187171322965388,23.751500014321085,1.0
7084,0,,66199496751.44642,10.820854687945733,57.65996170043945,666,1,29.441458984375,38.3206171875,31.907837890625,11.679382812500002,6679,67896915204.59724,1.0256409570532532,1.1288743782772523,19.57813264153883,1.0
7092,0,,64502071215.15302,10.80957366041619,57.1635971069336,666,1,14.6220810546875,14.474849609375001,33.832503906250004,14.474849609375001,6802,75050343804.18094,1.1635338585305752,1.0160434224623887,17.774308718916306,1.0
7095,0,,75171585955.65097,10.876053713004136,60.15676498413086,665,1,21.290310546875002,33.07892578125,27.47908984375,16.92107421875,5944,82325014555.23468,1.0951613366758555,1.3382263976306348,22.245650975142265,1.0
7096,0,,58318601076.75735,10.765807097752791,55.27595138549805,665,2,26.434779296875,12.7709443359375,39.26917578125,10.730824218750001,2477,222847380952.61407,3.8212058732223095,1.686210408906083,30.50531680850399,1.0
7100,0,,70200558581.38339,10.846340567797146,58.7980842590332,665,1,9.337330078125,19.988154296875,43.88851171875,6.111488281249997,10709,43405529578.66848,0.6183074672881487,1.1236054871596617,19.1095594579179,1.0
7135,0,,71413008428.65407,10.853777329061923,59.137351989746094,662,1,33.341796875,39.33234765625,7.693287109375,7.693287109375,396,1773806915917.8525,24.838708730356785,1.6517981550031235,27.931554244930194,1.0
7148,0,,71049274891.10138,10.851559649998881,59.03441619873047,661,2,11.99121484375,23.188751953125,42.16290625,7.837093750000001,9221,53832556474.65507,0.7576791819081234,1.0049765433501532,17.0235704536664,1.0
7149,0,,68988115817.2553,10.838774283787828,58.460529327392585,661,1,5.3988173828125,9.159103515625,38.94283984375,5.3988173828125,2309,256553350710.40134,3.7188050096917165,1.9791105296157643,33.853790795021446,1.0
7168,0,,70200558581.38339,10.846340567797146,58.800575256347656,659,1,24.237181640625,17.191158203125,19.777078125,17.191158203125,3862,147918286383.04575,2.1070813305789344,1.1952857526671268,20.32779011865352,1.0
7180,0,,70685541353.54869,10.849330588442745,58.937557220458984,657,1,41.0139765625,18.918984375,38.9506640625,8.986023437500002,5571,91418345910.90927,1.293310402104174,1.741851733856254,29.554189484656913,1.0
7181,0,,66320738902.91646,10.821649356198304,57.69664764404297,657,1,23.885916015625,40.268191406250004,12.25064453125,9.731808593749996,4919,97238082511.75226,1.4661791186327722,1.4862263290907283,25.759318604781665,1.0
7185,0,,67896915204.59724,10.831850043204588,58.151458740234375,657,1,42.63316796875,25.573490234375,24.81103515625,7.366832031249999,6953,69109357968.72534,1.0178571111879617,1.1818207837044035,20.32314939825773,1.0
7189,0,,41586861890.905045,10.618956150110485,49.38508224487305,657,2,23.01633984375,17.17568359375,13.707353515625,13.707353515625,16456,28977433769.60233,0.6967929882667976,0.9579421568830959,19.397399241600848,1.0
7193,0,,68260648742.149925,10.8341704114521,58.25101852416992,656,1,26.2085078125,16.804328125,40.4657109375,9.534289062500001,10335,43526771730.13851,0.6376554066246573,1.4094821595601805,24.19669553031675,1.0
7202,0,,62077178603.75425,10.792931970095081,56.43765640258789,655,1,18.822580078125,14.807662109375,6.7626650390625,6.7626650390625,11724,35039658214.95668,0.5644531372570721,2.1922086816044732,38.843014067890174,1.0
7210,0,,68988115817.2553,10.838774283787828,58.462604522705085,655,1,44.3003515625,19.096474609375,14.2661640625,5.699648437500002,3909,80021364095.30594,1.159929694373404,1.4947102782338408,25.566946434166155,1.0
7217,0,,66684472440.46914,10.82402471969645,57.799312591552734,654,1,38.81462890625,36.136890625,10.2077177734375,10.2077177734375,83,12290796834092.3,184.31272505101688,1.0192060747148195,17.63353280543642,1.0
7227,0,,70079316429.91336,10.845589856970463,58.76726913452149,653,1,23.707623046875,33.7096640625,28.09087109375,16.290335937499997,4578,120153288294.42896,1.714532823883846,1.1348588327751452,19.311069741515322,1.0
7229,0,,69109357968.72534,10.839536858358422,58.49269485473633,653,2,34.430472656250004,7.64091015625,33.2859609375,7.64091015625,11796,38798239283.52487,0.5614035555225759,0.9415888446859749,16.097545976029377,1.0
7232,0,,61713445066.20156,10.790379790969231,56.32896041870117,652,1,12.6251240234375,27.926564453125,12.5870947265625,12.5870947265625,4836,82446256706.70471,1.3359529129878027,1.4038940686060313,24.923131159721162,1.0
7233,0,,65835763213.89373,10.818461874573114,57.555511474609375,652,1,30.276500000000002,24.9722578125,29.20130078125,19.723499999999998,7478,54317532163.677795,0.825045985830006,0.9134267252247095,15.87036066263902,1.0
7235,0,,60258510915.990814,10.780018395359928,55.88230514526368,652,1,23.313732421875,31.308625,24.2263515625,18.691375,12272,41708104042.37508,0.6921529159677092,1.1145421618089073,19.94445574340039,1.0
7237,0,,69473091506.27803,10.84181662511941,58.59724044799805,652,1,39.114101562500004,10.3242314453125,5.9996298828125,5.9996298828125,373,2009142571379.5815,28.919723130473077,0.93881356068485,16.02146369875553,1.0
7241,0,,72867942578.86482,10.862536507424338,59.53569030761719,651,1,37.48991796875,27.5964921875,22.640582031250002,12.51008203125,779,842649229778.3962,11.564059584451677,0.9309854736362597,15.637434769394895,1.0
7249,0,,72989184730.33485,10.863258512724405,59.56927871704102,651,1,17.331876953125,18.40737109375,15.1394677734375,15.1394677734375,1598,210844174213.37543,2.8887043332838735,1.0497313528401098,17.622025571711557,1.0
7040,0,,65108296138.78836,10.813636330161756,57.3402214050293,671,2,44.49203515625,39.645765625,29.606939453125,5.507964843750003,4158,124275606442.12111,1.9087522452931116,2.6447163760940473,46.12323272023641,1.0
7037,0,,47285352798.7067,10.674726633680226,51.54300308227539,672,2,17.4422265625,31.52130859375,28.705171875,17.4422265625,17488,24855120934.267094,0.5256410169989659,0.8375139692934961,16.248839206295692,1.0
7034,0,,67775673053.127205,10.831073839078902,58.11546707153321,672,1,5.7731567382812505,14.59970703125,39.57269140625,5.7731567382812505,8934,49346508330.9815,0.7280858471490255,1.8777731951392094,32.311074654668,1.0
6927,0,,56621179082.03524,10.752978908891498,54.735015869140625,683,2,38.61923828125,44.7268671875,6.84372998046875,5.273132812500002,1656,147433303610.88046,2.6038543527550466,1.1126408674898831,20.32777098576097,1.0
6825,0,,77475229332.43713,10.889162870457168,60.767765045166016,695,1,25.850412109375,41.55776171875,10.8851240234375,8.442238281249999,6508,64865804752.70571,0.8372457275908683,1.1558347006016647,19.02052345914949,1.0
6827,0,,71291759194.04146,10.853039331487269,59.103126525878906,694,1,18.115390625,5.0898154296875004,9.6980693359375,5.0898154296875004,12582,36130858827.61474,0.5068027389992439,1.1896597876273847,20.128542389487297,1.0
6831,0,,62440912141.30694,10.795469238641548,56.54840850830078,694,2,44.49775,7.54753466796875,6.1818154296875,5.5022499999999965,730,869807981693.9501,13.93009730103767,0.9540960702098553,16.872200215321758,1.0
6838,0,,76262786568.30904,10.882312669927032,60.44649887084961,693,1,23.154685546875,42.92303125,9.691900390625,7.076968749999999,6869,47770332029.30072,0.6263911165442735,2.147578805002896,35.52858883674019,1.0
6847,0,,73352918267.88754,10.865417396467361,59.669010162353516,692,1,34.71263671875,28.716080078125,41.1425078125,8.8574921875,4278,122335689519.74507,1.66776854157282,1.0908007731365996,18.280859195898138,1.0
6856,0,,73837893956.91026,10.8682793010198,59.800140380859375,691,1,20.7191015625,28.10669140625,5.10404345703125,5.10404345703125,8198,60501002302.07346,0.8193760555708721,1.3457703195945372,22.504467565184626,1.0
6869,0,,47770332029.30072,10.67915825987226,51.72016525268555,689,2,22.2172734375,42.83199609375,11.621943359375,7.16800390625,4668,89842169609.22849,1.8807105957338188,1.4171901717142066,27.40111453222048,1.0
6870,0,,65350780441.72843,10.815250778443147,57.41487503051758,689,1,13.64487890625,43.9992421875,5.71095703125,5.71095703125,1724,344576838465.58124,5.272727213607362,1.4646464261070629,25.50987745472864,1.0
6873,0,,75171585955.65097,10.876053713004136,60.15883255004883,689,1,42.119484375,35.9185234375,14.22562890625,7.880515625000001,11606,40374415585.20566,0.5370967643149817,1.8223032903733234,30.291533481093865,1.0
6883,0,,40980640508.840996,10.612578741944176,49.142494201660156,687,2,23.9666953125,39.202328125,34.82902734375,10.797671874999999,9532,25461344087.116787,0.6213017603183596,1.0161594203469309,20.677815337924024,1.0
6891,0,,66441981054.38649,10.822442573029235,57.73017120361328,686,1,24.32487109375,30.317224609375,24.851443359375,19.682775390625,712,940372287979.1713,14.153284911980933,1.4943842540165673,25.885671614343575,1.0
6899,0,,72140475503.75945,10.858179000582542,59.336177825927734,685,1,26.108400390625,8.7786591796875,20.62641796875,8.7786591796875,6523,74322876729.07556,1.0302521048007562,1.4259519326243113,24.03174563767103,1.0
6901,0,,73231676116.41751,10.864698974322303,59.63224792480469,685,1,30.14120703125,32.376431640625,31.04770703125,17.623568359375,1459,415383643220.0277,5.6721853881875655,1.566037472874594,26.261587100478625,1.0
6932,0,,38070772208.4195,10.58059168591482,47.95130157470703,682,2,15.832708007812501,10.095935546875,33.1915859375,10.095935546875,10570,41101882660.31103,1.079617782252948,1.2276920448661488,25.602893029992785,1.0
7032,0,,62077178603.75425,10.792931970095081,56.43946838378906,672,1,43.472421875,13.493875976562501,6.4522734375,6.4522734375,1405,359853647042.79407,5.796875037439784,1.2294592895364904,21.7836794842955,1.0
6936,0,,74686610266.62825,10.873242748956663,60.028316497802734,682,1,30.161759765625,44.06009765625,13.807521484375,5.939902343749999,8459,55529978469.377174,0.7435064768790195,1.190464681046184,19.831718603831902,1.0
6954,0,,71413008428.65407,10.853777329061923,59.13971710205079,679,1,7.1374091796875,35.19847265625,36.422265625,7.1374091796875,6741,64623313366.62306,0.9049235536854,2.1596585612970056,36.51790483830561,1.0
6964,0,,71170517042.57143,10.85230012091924,59.070953369140625,678,1,43.891445312500004,23.935226562500002,35.9925234375,6.108554687499996,4184,129852858740.02403,1.8245316197766432,1.4447202250205804,24.457371053288597,1.0
6972,0,,71413008428.65407,10.853777329061923,59.139041900634766,678,1,21.643359375,20.968259765625,8.04901708984375,8.04901708984375,4603,110453732015.11902,1.5466892439557283,2.506776704088858,42.387847748712886,1.0
6981,0,,68139406590.679886,10.833398347084582,58.219547271728516,677,1,21.4479140625,26.200412109375,11.70631640625,11.70631640625,8853,44132996653.77385,0.6476868358846313,1.528036668858005,26.246110464002548,1.0
6991,0,,68503140128.232574,10.835710479654573,58.32124328613281,676,1,38.972429687500004,32.525525390625,16.420453125,11.027570312499996,6934,65350780441.72843,0.9539822600744554,2.27622082261119,39.02901746184847,1.0
6995,0,,79293897020.20056,10.899239762444376,61.23489761352539,676,1,9.6336298828125,35.55809765625,41.95273828125,8.04726171875,3491,147312054376.26785,1.8577981397324852,1.32157788612753,21.58210330436845,1.0
7000,0,,73595409653.97018,10.86685072705324,59.73158264160156,675,1,42.2281484375,28.427435546875,23.509109375,7.771851562499997,7323,68018157356.067276,0.9242173890446979,0.9688681538191967,16.22036636183827,1.0
7006,0,,73837893956.91026,10.8682793010198,59.7995719909668,675,1,11.1286181640625,14.550685546875,31.904294921875,11.1286181640625,7499,67169448129.49187,0.9096880277854361,1.2552403590757661,20.99079169438504,1.0
7010,0,,69230607203.33795,10.84029814071013,58.52983093261719,674,1,16.98534765625,42.505320312500004,30.907478515625,7.494679687499996,11476,35888370983.10338,0.5183887941022279,1.3741196380305178,23.4772528151069,1.0
7018,0,,66078247516.83381,10.82005851639675,57.62375259399414,674,1,12.7102265625,24.462953125000002,27.592123046875,12.7102265625,6700,66684472440.46914,1.0091743492967318,0.9435295001236015,16.37396833162756,1.0
7020,0,,72382959806.69952,10.859636337841476,59.400840759277344,673,1,18.018849609375,10.2508310546875,23.842294921875002,10.2508310546875,6105,82567498858.17474,1.140703545125445,2.727523930088174,45.91726135900162,1.0
7028,0,,53953798626.12511,10.732022026670256,53.85969924926758,672,2,25.953431640625002,18.912466796875,29.488798828125,18.912466796875,8699,52862598013.46704,0.9797752773586975,1.0668246415788378,19.807474910720845,1.0
6480,0,,83416208084.75015,10.921250443897508,62.28094482421875,739,1,23.120916015625,19.022068359375,32.5257734375,17.4742265625,388,1627828560623.468,19.51453558005907,1.2671513857435437,20.345731576807992,1.0
6473,0,,73110426881.80489,10.863979319698,59.600624084472656,739,1,21.35035546875,6.9613237304687505,13.6819091796875,6.9613237304687505,6751,79657630557.75325,1.0895522561581128,1.079467381484247,18.111679165545404,1.0
6467,0,,76869011491.94437,10.885751296233126,60.608970642089844,740,1,40.5064765625,32.7823359375,12.70953125,9.493523437500002,8161,53590065088.57242,0.6971608460736937,0.9221442282095156,15.214649225029625,1.0
5954,0,,83779941622.30284,10.923140053409773,62.36953353881836,812,1,44.48180859375,23.100833984375,26.602798828125,5.518191406249997,9710,42314328966.010414,0.5050651521908679,1.0304389979405464,16.52151201835121,1.0
5775,0,,87053543460.27702,10.939786453499584,63.17164611816406,843,1,13.52676171875,22.92807421875,8.8100927734375,8.8100927734375,1503,359853647042.79407,4.133704760760223,1.3335683313193905,21.110235576652844,1.0
5788,0,,92752037909.64998,10.967323460531746,64.52388000488281,841,1,23.74873046875,36.31174609375,20.746634765625,13.688253906249997,5475,91782079448.46196,0.9895424566074456,1.2349300353290245,19.139116172734372,1.0
5789,0,,86326076385.17165,10.93614200219932,62.99361801147462,841,2,38.89405859375,17.680474609375,8.7362451171875,8.7362451171875,6341,81233813942.57661,0.9410113067125365,1.0807033845557974,17.15575987965863,1.0
5794,0,,88872211148.04047,10.948765985585695,63.60853576660157,840,1,21.192076171875,19.938978515625,18.999751953125,18.999751953125,8474,63289628451.024925,0.7121419354087983,1.1482600841864294,18.05198108001941,1.0
5814,0,,79051412717.2605,10.897909635556381,61.17702865600586,836,4,36.03363671875,41.0598203125,5.80813623046875,5.80813623046875,10017,49710241868.53419,0.6288343264190672,2.250018724795574,36.77881672624657,1.0
5816,0,,84871142234.9609,10.928760047151348,62.642745971679695,835,2,44.3023125,8.9465615234375,23.413148437500002,5.697687500000001,7948,60258510915.990814,0.7099999991654239,2.1756196594841186,34.73059211784393,1.0
5817,0,,91297103759.43922,10.960457000521762,64.1815185546875,835,1,26.501416015625,14.1768193359375,37.6932578125,12.3067421875,2807,198962216708.74936,2.179282896344657,1.5928437165387925,24.817794162685157,1.0
5823,0,,80870080405.02393,10.907787874907832,61.63890075683594,834,1,43.79723828125,23.6384140625,43.16560546875,6.202761718749997,6285,75777810879.28632,0.937031476904266,1.4051471782230731,22.796434734719668,1.0
5829,0,,88144744072.93509,10.945196421137046,63.437431335449226,833,1,37.72103125,10.03948828125,40.18576171875,9.814238281249999,5605,96146881899.0942,1.0907840610387134,1.5752883359902592,24.8321582830227,1.0
5831,0,,76384028719.77907,10.883002560617916,60.47932434082031,833,1,33.2276328125,31.777798828125,11.0588681640625,11.0588681640625,10892,40495661278.24698,0.5301587512071215,1.076334181134206,17.796729590904803,1.0
5832,0,,78687679179.70781,10.895906736384992,61.07945632934571,833,2,6.681154296875,14.22279296875,30.423998046875,6.681154296875,11370,41101882660.31103,0.5223420373911662,0.9535827927535087,15.612168969083612,1.0
5834,1,10.5-11.0,87659768383.91237,10.942800318819405,63.3209114074707,832,1,36.1794375,20.4071953125,27.636748046875,13.820562500000001,8290,55893712006.92986,0.6376210322863193,1.4239677421929071,22.48811191345084,1.0
5839,0,,88750968996.57042,10.948173103446187,63.580936431884766,831,1,35.04796484375,38.5757109375,19.361843750000002,11.424289062500002,6970,67533181667.044556,0.760928950191566,1.0409076656467198,16.371379914510385,1.0
5840,0,,35645879597.02073,10.552009335823287,46.91071319580079,831,4,18.8722578125,22.51846484375,6.88449169921875,6.88449169921875,4603,110453732015.11902,3.098639541619018,0.9619106924216478,20.505138952092363,1.0
5844,0,,72989184730.33485,10.863258512724405,59.5689811706543,830,2,30.71422265625,24.780837890625,21.00201171875,19.28577734375,7918,62804645678.85963,0.860465093710761,0.9269704942132869,15.561295090102096,1.0
5854,0,,90933370221.88655,10.958723287443208,64.10023498535158,829,1,29.361908203125,34.6187734375,36.74371875,13.25628125,3791,137733747331.57053,1.5146666949161387,1.7817196191568998,27.795835999104607,1.0
5858,0,,91175861607.9692,10.959879876069378,64.1532974243164,828,1,30.248177734375002,7.421115234375,5.0838720703125,5.0838720703125,4711,116152226464.49197,1.2739361538903158,1.2577001368819445,19.604606269314395,1.0
5859,0,,78202696407.54251,10.893221727672737,60.957000732421875,828,2,35.670917968750004,27.9145234375,16.571509765625,14.329082031249996,1254,478552015353.2974,6.119379987352225,1.0919914977053586,17.91412773897435,1.0
5862,0,,45951664341.537285,10.662301245890912,51.054256439208984,828,2,10.1202255859375,9.051408203125,31.517427734375,9.051408203125,15798,28613700232.049644,0.622691270100194,0.957306939863224,18.750776264915398,1.0
5864,0,,91418345910.90927,10.961033359063752,64.21233367919922,827,2,21.3691796875,39.1582109375,31.703337890625,10.841789062499998,2098,261524385167.8115,2.8607429128358675,1.1704299355614505,18.22749413545449,1.0
5865,0,,88023501921.46506,10.944598642514984,63.406005859375,827,1,29.137154296875,23.092107421875,27.58925,20.862845703125,10199,44375484498.28521,0.5041322320699897,1.019559437170216,16.07985589616614,1.0
5874,0,,88387235459.01773,10.946389550420497,63.49417877197265,825,1,39.457265625,36.96840234375,15.552140625,10.542734375000002,10555,44739218035.8379,0.5061728404955261,1.489288279222174,23.455508962021092,1.0
5879,0,,92267062220.62726,10.965046692913333,64.4070816040039,824,1,37.100847656250004,40.93912109375,29.11552734375,9.060878906249997,6732,64744562601.23567,0.7017082915940219,1.0708620013439663,16.626463653919004,1.0
5890,0,,79900121943.8359,10.902547442136202,61.39091491699219,823,2,20.442919921875,35.648734375000004,21.477328125,14.351265624999996,8065,52498864475.91436,0.6570561245553207,0.9794504232843556,15.954321980845032,1.0
5900,0,,92388304372.09729,10.965616996456584,64.43769073486328,821,2,39.42828515625,41.33075,6.071091796875,6.071091796875,1847,308567246580.43555,3.339895116352278,0.9840317733953683,15.271058943503837,1.0
5929,0,,88387235459.01773,10.946389550420497,63.495304107666016,818,1,13.3621845703125,21.7013359375,31.13109375,13.3621845703125,945,628046499287.4517,7.10562442671551,2.5430308398037305,40.05069155179778,1.0
5933,0,,75292828107.12102,10.876753610173598,60.18922424316406,817,2,37.318921875,42.15855859375,29.02063671875,7.841441406249999,5879,92267062220.62726,1.225442907913574,1.2424123357414625,20.641773529463098,1.0
5934,0,,89357193920.20576,10.951129522192321,63.723018646240234,817,1,25.41335546875,33.4098125,32.298857421875,16.5901875,404,747108572802.9375,8.360922495732027,1.184810641198406,18.593134260884735,1.0
5941,0,,64138337677.600334,10.807117699795715,57.057125091552734,815,2,32.221208984375004,33.27252734375,34.00890234375,15.991097656249998,4968,102572843423.57253,1.5992438709460823,1.0076696994730414,17.66071630591542,1.0
5769,0,,69594340740.89064,10.842573925171898,58.63062286376954,843,4,23.569257812500002,35.17335546875,27.509947265625,14.826644531249997,9584,50316463250.598236,0.722996478089122,1.0049931913762007,17.141096960735695,1.0
5766,0,,93600747136.22539,10.97127931536038,64.71648406982422,844,1,44.35459765625,27.14807421875,18.803080078125,5.64540234375,4377,123184405829.46306,1.3160622067490761,1.15265125261061,17.810782974040833,1.0
5764,0,,62562161375.91955,10.79631174416657,56.58457946777344,844,2,14.7157919921875,37.105242187500004,18.74021484375,12.894757812499996,9356,44375484498.28521,0.7093022926692799,1.6237851433020392,28.69660176986615,1.0
5633,0,,90205903146.78117,10.955234959051761,63.92570877075196,865,1,32.9478359375,29.027119140625,13.8310927734375,13.8310927734375,7130,62319669989.8369,0.6908602188532121,1.8876739939285507,29.52918364500358,1.0
5581,0,,92145812986.01465,10.964475606094627,64.3814468383789,873,1,24.803017578125,37.3506640625,41.616828125,8.383171875000002,4016,122456938754.35768,1.3289474017983158,1.1128285247103162,17.28492569457044,1.0
5588,0,,96510615436.64688,10.98457508507441,65.38085174560547,871,2,28.568130859375,29.805240234375,39.086078125,10.913921875,1444,422537050570.18365,4.378140670417261,1.1297825400977404,17.28002174847283,1.0
5590,0,,95298172672.51878,10.979084573189741,65.10945129394531,871,1,22.4153515625,40.27673828125,20.7313125,9.723261718750003,5744,77838962869.98982,0.8167938658957761,1.377834744493581,21.161823930494545,1.0
5591,0,,73352918267.88754,10.865417396467361,59.66746902465821,871,3,15.288755859375,42.450144531250004,6.4248642578125,6.4248642578125,6147,84386166545.93819,1.1504132151601225,1.2398559500258324,20.779429231587635,1.0
5593,0,,96631864671.25949,10.985120360048773,65.41169738769531,871,1,17.7692109375,16.823720703125,14.630900390625,14.630900390625,8513,49346508330.9815,0.5106649705959598,1.020293106922491,15.598022183634999,1.0
5595,0,,97238082511.75226,10.987836386177305,65.54696655273438,870,1,13.404208984375,19.345134765625,19.012130859375,13.404208984375,800,859017238968.2672,8.834164730309709,1.7264580563983192,26.33925179450273,1.0
5596,0,,84264924394.46814,10.925646835456064,62.48866271972656,870,1,29.10890234375,18.055271484375,30.7126484375,18.055271484375,7916,64259579829.07037,0.762589894797187,1.7149014208640991,27.443400870262746,1.0
5603,0,,85598609310.06628,10.932466708907638,62.81603622436524,869,1,11.071017578125,28.001087890625,14.949060546875,11.071017578125,10284,44011750960.73253,0.5141643224752345,1.9298177068137072,30.72173640375552,1.0
5605,0,,96146881899.0942,10.982935204372986,65.29995727539064,869,1,36.956421875000004,10.02176171875,38.80859375,10.02176171875,5829,88144744072.93509,0.9167717385306648,1.5752883359902592,24.123880040943497,1.0
5612,0,,94206972059.86072,10.97408304520346,64.8559341430664,868,1,44.63388671875,32.27794140625,5.82410498046875,5.366113281250001,4530,120274537529.04156,1.2767052681898858,1.0346490689089256,15.953036257662745,1.0
5618,0,,95783148361.5415,10.981289108062327,65.21902465820312,867,1,24.991888671875,27.250181640625,25.3715078125,22.749818359375,9235,56014957699.97119,0.584810153541185,1.2142212156512997,18.617592366870472,1.0
5628,0,,95904397596.15413,10.981838521747886,65.24319458007812,866,1,21.0448359375,29.222091796875002,10.12871484375,10.12871484375,7873,62683403527.38959,0.6536030161134473,1.2806773938316467,19.629287040194974,1.0
5630,0,,84871142234.9609,10.928760047151348,62.639503479003906,865,1,28.5573203125,20.136716796875,34.46262109375,15.537378906249998,8145,59046068151.86272,0.6957143099169921,1.0560022614050273,16.858407279026213,1.0
5654,0,,88993460382.65308,10.949358094014833,63.63657760620117,862,1,10.1719287109375,20.675396484375,25.733666015625,10.1719287109375,9113,53711310781.61375,0.603542221537026,2.6430872693639365,41.534088865055125,1.0
5763,0,,93237013598.6727,10.969588354526914,64.63211822509766,845,1,18.135375,21.65202734375,39.82665234375,10.173347656250002,7703,69958074278.44333,0.750325129240725,1.0099622145279339,15.626320817932747,1.0
5661,0,,49467754024.02283,10.694322192613699,52.32402801513672,860,2,7.99155615234375,27.38968359375,9.6299189453125,7.99155615234375,13070,30917347150.40709,0.6250000178983833,1.588540885329791,30.359682646570043,1.0
5677,0,,92630795758.17995,10.966755394936643,64.49543762207031,858,1,17.466103515625,26.70930078125,28.411615234375002,17.466103515625,6251,71655492731.59415,0.773560155076898,1.4077531578748015,21.82717428981471,1.0
5682,0,,94934439134.9661,10.977423788960925,65.02252197265625,857,1,31.9856953125,7.55704248046875,37.68728515625,7.55704248046875,7428,66078247516.83381,0.6960408479676369,1.2872861081733338,19.797541976527345,1.0
5687,0,,46557885723.60133,10.667993250004766,51.27836227416992,855,2,16.3951328125,31.361998046875,21.642103515625,16.3951328125,16531,24733877012.011414,0.5312500047542581,1.020386804512639,19.89897413370846,1.0
5700,0,,92994529295.73264,10.96845740052642,64.57817840576172,853,1,23.66300390625,7.73264013671875,23.048015625,7.73264013671875,3394,152404323902.00546,1.6388525761267447,1.0673015131347203,16.527278091193338,1.0
5704,0,,93479504984.75536,10.97071640394528,64.68763732910156,852,1,41.10830078125,23.060365234375002,24.294775390625002,8.891699218749999,6729,69473091506.27803,0.7431906225606105,1.2791525504258867,19.774296963701655,1.0
5710,0,,87538526232.44232,10.942199230710889,63.29127883911133,851,1,20.08590234375,10.1342666015625,19.764986328125,10.1342666015625,9027,54802511394.271805,0.6260387711892007,0.9496516216925615,15.004462528030276,1.0
5731,0,,96510615436.64688,10.98457508507441,65.3810043334961,848,1,9.3458837890625,19.967312500000002,18.155626953125,9.3458837890625,85,11198990131090.314,116.03894639384767,1.7300326945057216,26.460784935042494,1.0
5734,0,,92267062220.62726,10.965046692913333,64.4089584350586,848,1,26.484833984375,7.22176904296875,6.94562744140625,6.94562744140625,9688,47891574180.77075,0.5190538533269144,1.5753185002311638,24.458065127997763,1.0
5736,0,,93843238522.30804,10.972402986832313,64.77576446533203,848,1,15.5617099609375,27.415083984375002,30.539013671875,15.5617099609375,371,1184922488615.4746,12.62661548422372,1.5775517928316007,24.35404361265247,1.0
5744,0,,77838962869.98982,10.891197040738698,60.85904312133789,847,2,22.095822265625,39.90798828125,22.019859375,10.092011718750001,5590,95298172672.51878,1.2242991062418205,1.377834744493581,22.6397700954075,1.0
5749,0,,81112564707.964,10.909088133627597,61.700992584228516,846,1,39.41230078125,30.309681640625,29.12951953125,10.587699218749997,957,694124739721.143,8.557548910212065,1.2404780431785425,20.104669166953126,1.0
5757,0,,83052474547.19748,10.919352576777573,62.18960189819337,845,1,33.76951171875,22.6714921875,40.683855468750004,9.316144531249996,7333,63168379216.412315,0.7605839508191254,1.1485794680018175,18.46899534558983,1.0
5944,0,,82325014555.23468,10.915531816168125,62.004581451416016,814,2,20.38868359375,33.85926171875,28.0865390625,16.14073828125,7095,75171585955.65097,0.9131074723979037,1.3382263976306348,21.582701895652797,1.0
5955,0,,78202696407.54251,10.893221727672737,60.9534797668457,812,2,22.415236328125,12.2820693359375,35.35919921875,12.2820693359375,11546,42556816810.521774,0.5441860545158549,1.0849484420080426,17.799614495482444,1.0
6463,0,,81840031783.06938,10.912965789365014,61.88839340209961,740,1,7.8967607421875,18.178384765625,17.75555078125,7.8967607421875,9393,52377622324.44432,0.6400000242336161,2.1553655442318767,34.82665207073794,1.0
5960,0,,87174792694.88963,10.940390923279761,63.19922256469726,811,1,18.37001953125,40.561683593750004,5.0251186523437505,5.0251186523437505,10173,47042864954.19534,0.5396383920159651,1.317303242300164,20.84366213447699,1.0
6211,0,,89357193920.20576,10.951129522192321,63.72779083251953,772,1,17.207390625,7.4194072265625,16.704109375,7.4194072265625,7589,67169448129.49187,0.7516960323247491,1.5016225321860652,23.56307213178658,1.0
6220,0,,85113633621.04355,10.929999131555148,62.69934463500977,771,1,18.76131640625,39.7553359375,9.5064443359375,9.5064443359375,2601,222362398180.4488,2.612535603526058,1.0785106473161963,17.201306546256664,1.0
